loaded_at;fixed acidity;quality;chlorides;pH;citric acid;residual sugar;sulphates;wine_id;volatile acidity;total sulfur dioxide;density;free sulfur dioxide;alcohol
2024-07-18T09:09:49.024145+UTC;6.2;6;0.047;3.22;0.52;6.5;0.49;1646244978;0.21;123.0;0.99418;28.0;9.9
2024-07-18T09:09:49.024145+UTC;6.3;5;0.044;3.11;0.26;12.3;0.58;3712544971;0.32;205.0;0.99611;24.0;9.9
2024-07-18T09:09:49.024145+UTC;6.9;6;0.038;3.2;0.27;5.0;0.42;1628729373;0.44;166.0;0.99124;33.0;12.2
2024-07-18T09:09:49.024145+UTC;6.1;6;0.042;3.27;0.34;2.8;0.47;1565684651;0.31;162.0;0.99179;59.5;10.8
2024-07-18T09:09:49.024145+UTC;8.1;5;0.051;2.96;0.59;13.6;0.39;1319826850;0.36;134.0;0.99886;60.0;8.7
2024-07-18T09:09:49.024145+UTC;6.6;6;0.043;3.21;0.28;2.8;0.47;768526269;0.38;67.0;0.98924;17.0;13.2
2024-07-18T09:09:49.024145+UTC;6.7;6;0.03;3.15;0.26;5.4;0.38;1700831442;0.24;94.0;0.99045;15.0;12.7
2024-07-18T09:09:49.024145+UTC;6.9;5;0.06;3.21;0.26;10.9;0.44;3166004078;0.56;193.0;0.9969;55.0;9.4
2024-07-18T09:09:49.024145+UTC;7.2;6;0.045;3.25;0.24;1.7;0.53;3241002465;0.24;161.0;0.99196;18.0;11.2
2024-07-18T09:09:49.024145+UTC;6.5;6;0.051;3.24;0.3;9.15;0.56;2416825419;0.29;166.0;0.99339;25.0;11.3333333333333
2024-07-18T09:09:49.024145+UTC;6.7;6;0.051;3.36;0.28;4.5;0.58;4195295336;0.28;92.0;0.99224;14.0;11.9
2024-07-18T09:09:49.024145+UTC;6.5;6;0.051;3.24;0.3;9.15;0.56;3484832579;0.29;166.0;0.99339;25.0;11.35
2024-07-18T09:09:49.024145+UTC;6.1;5;0.046;3.22;0.19;1.4;0.39;2950832929;0.21;131.0;0.99184;51.0;10.5
2024-07-18T09:09:49.024145+UTC;7.2;5;0.048;3.09;0.16;5.9;0.49;3429629051;0.47;125.0;0.99428;14.0;9.8
2024-07-18T09:09:49.024145+UTC;6.7;5;0.051;3.06;0.31;16.4;0.54;2719143879;0.34;146.0;0.99834;20.0;9.1
2024-07-18T09:09:49.024145+UTC;6.6;6;0.033;3.16;0.25;1.2;0.37;1765271239;0.27;111.0;0.98918;36.0;12.4
2024-07-18T09:09:49.024145+UTC;6.7;5;0.051;3.06;0.31;16.4;0.54;2719143879;0.34;146.0;0.99834;20.0;9.1
2024-07-18T09:09:49.024145+UTC;7.2;5;0.048;3.09;0.16;5.9;0.49;3429629051;0.47;125.0;0.99428;14.0;9.8
2024-07-18T09:09:49.024145+UTC;5.0;6;0.031;3.39;0.25;7.8;0.4;3718597852;0.35;116.0;0.99241;24.0;11.3
2024-07-18T09:09:49.024145+UTC;5.0;6;0.031;3.39;0.25;7.8;0.4;3718597852;0.35;116.0;0.99241;24.0;11.3
2024-07-18T09:09:49.024145+UTC;4.4;6;0.024;3.48;0.1;2.8;0.34;1595394421;0.46;111.0;0.98816;31.0;13.1
2024-07-18T09:09:49.024145+UTC;6.6;6;0.035;3.04;0.29;2.9;0.37;3606150404;0.38;101.0;0.98916;15.0;12.5
2024-07-18T09:09:49.024145+UTC;7.3;5;0.045;3.18;0.25;2.5;0.54;1267547890;0.3;122.0;0.99329;32.0;10.3
2024-07-18T09:09:49.024145+UTC;6.4;6;0.039;3.23;0.22;12.8;0.43;2674612455;0.28;150.0;0.99535;51.0;10.7
2024-07-18T09:09:49.024145+UTC;6.9;6;0.04;3.05;0.25;12.2;0.65;2515059359;0.29;136.0;0.99552;29.0;10.4
2024-07-18T09:09:49.024145+UTC;6.3;5;0.049;3.22;0.19;7.7;0.48;1591105528;0.3;184.0;0.99514;47.0;9.5
2024-07-18T09:09:49.024145+UTC;6.3;5;0.048;3.24;0.22;2.8;0.45;1442544114;0.39;173.0;0.99304;53.0;9.8
2024-07-18T09:09:49.024145+UTC;6.6;6;0.035;3.04;0.29;2.9;0.37;3606150404;0.38;101.0;0.98916;15.0;12.5
2024-07-18T09:09:49.024145+UTC;6.6;6;0.051;3.0;0.26;17.3;0.43;1311426931;0.18;149.0;0.9984;17.0;9.4
2024-07-18T09:09:49.024145+UTC;6.0;5;0.051;3.14;0.29;19.3;0.5;1395925970;0.28;174.0;0.99911;36.0;9.0
2024-07-18T09:09:49.024145+UTC;6.0;5;0.051;3.14;0.29;19.3;0.5;1395925970;0.28;174.0;0.99911;36.0;9.0
2024-07-18T09:09:49.024145+UTC;6.0;5;0.051;3.14;0.29;19.3;0.5;1395925970;0.28;174.0;0.99911;36.0;9.0
2024-07-18T09:09:49.024145+UTC;6.6;7;0.045;3.24;0.26;2.7;0.48;2574558789;0.35;129.0;0.98952;19.0;13.0
2024-07-18T09:09:49.024145+UTC;5.9;5;0.041;3.27;0.18;6.4;0.5;876815411;0.22;120.0;0.99403;28.0;9.9
2024-07-18T09:09:49.024145+UTC;6.6;6;0.051;3.0;0.26;17.3;0.43;1311426931;0.18;149.0;0.9984;17.0;9.4
2024-07-18T09:09:49.024145+UTC;7.7;6;0.044;3.27;0.24;2.4;0.56;3204951979;0.28;157.0;0.99312;29.0;10.6
2024-07-18T09:09:49.024145+UTC;7.1;6;0.038;3.23;0.2;2.8;0.47;1921759255;0.42;109.0;0.98968;28.0;13.4
2024-07-18T09:09:49.024145+UTC;6.7;6;0.031;3.12;0.32;1.7;0.35;875965900;0.32;114.0;0.98946;31.0;12.5
2024-07-18T09:09:49.024145+UTC;6.6;5;0.053;3.11;0.56;15.4;0.49;2503031634;0.26;141.0;0.9981;32.0;9.3
2024-07-18T09:09:49.024145+UTC;6.6;5;0.053;3.11;0.56;15.4;0.49;2503031634;0.26;141.0;0.9981;32.0;9.3
2024-07-18T09:09:49.024145+UTC;6.2;5;0.051;3.36;0.24;4.1;0.52;1855499511;0.32;149.0;0.99306;34.0;11.0
2024-07-18T09:09:49.024145+UTC;6.3;5;0.054;3.2;0.27;6.6;0.48;941166039;0.25;158.0;0.99378;40.0;10.3
2024-07-18T09:09:49.024145+UTC;6.2;6;0.051;3.24;0.24;1.2;0.57;373432457;0.21;95.0;0.99036;31.0;11.3
2024-07-18T09:09:49.024145+UTC;6.4;6;0.042;3.03;0.27;2.1;0.63;2850021399;0.23;100.0;0.99094;35.0;10.9
2024-07-18T09:09:49.024145+UTC;4.7;6;0.042;3.76;0.29;1.0;0.49;1889553347;0.145;90.0;0.9908;35.0;11.3
2024-07-18T09:09:49.024145+UTC;6.2;6;0.039;3.36;0.28;1.1;0.47;1523970432;0.2;78.0;0.9899;24.0;12.1
2024-07-18T09:09:49.024145+UTC;7.0;5;0.039;3.18;0.28;1.4;0.65;2573348712;0.28;83.0;0.99173;12.0;11.1
2024-07-18T09:09:49.024145+UTC;7.1;5;0.271;3.11;0.2;1.6;0.63;3048373665;0.36;140.0;0.99356;24.0;9.8
2024-07-18T09:09:49.024145+UTC;5.7;6;0.049;3.2;0.22;9.8;0.45;644874597;0.25;125.0;0.99571;50.0;10.1
2024-07-18T09:09:49.024145+UTC;5.7;6;0.036;3.26;0.33;1.9;0.58;2927660064;0.22;110.0;0.98945;37.0;12.4
2024-07-18T09:09:49.024145+UTC;6.0;6;0.034;3.11;0.38;1.3;0.52;2808951314;0.2;104.0;0.98865;37.0;12.7
2024-07-18T09:09:49.024145+UTC;6.4;5;0.05;3.14;0.26;7.9;0.5;349383165;0.32;180.0;0.99514;53.0;9.6
2024-07-18T09:09:49.024145+UTC;6.4;5;0.05;3.14;0.26;7.9;0.5;349383165;0.32;180.0;0.99514;53.0;9.6
2024-07-18T09:09:49.024145+UTC;6.0;5;0.053;3.24;0.26;4.5;0.46;1390304913;0.555;126.0;0.9943;17.0;9.1
2024-07-18T09:09:49.024145+UTC;5.9;5;0.12;3.1;0.45;22.6;0.35;2331078003;0.22;122.0;0.99636;55.0;12.8
2024-07-18T09:09:49.024145+UTC;6.4;5;0.05;3.14;0.26;7.9;0.5;349383165;0.32;180.0;0.99514;53.0;9.6
2024-07-18T09:09:49.024145+UTC;6.2;6;0.037;3.18;0.33;3.5;0.37;2491879160;0.3;155.0;0.98987;37.0;12.4
2024-07-18T09:09:49.024145+UTC;5.8;4;0.058;3.23;0.18;1.2;0.58;330322510;0.28;108.0;0.99288;7.0;9.55
2024-07-18T09:09:49.024145+UTC;5.8;5;0.053;3.24;0.26;4.5;0.46;1994682155;0.555;126.0;0.9943;17.0;9.1
2024-07-18T09:09:49.024145+UTC;6.7;6;0.033;3.29;0.33;2.0;0.65;1661169768;0.31;74.0;0.99064;12.0;12.5
2024-07-18T09:09:49.024145+UTC;6.4;6;0.05;3.16;0.25;7.8;0.4;3739493277;0.15;68.0;0.99394;13.0;9.9
2024-07-18T09:09:49.024145+UTC;6.4;6;0.045;3.47;0.28;0.9;0.52;2079746159;0.13;87.0;0.99175;32.0;11.2
2024-07-18T09:09:49.024145+UTC;6.7;6;0.03;3.13;0.49;2.9;0.4;3141081444;0.48;122.0;0.98926;28.0;13.0
2024-07-18T09:09:49.024145+UTC;6.7;6;0.03;3.13;0.49;2.9;0.4;3141081444;0.48;122.0;0.98926;28.0;13.0
2024-07-18T09:09:49.024145+UTC;5.8;6;0.033;3.2;0.33;3.5;0.44;624525437;0.3;116.0;0.99057;25.0;11.7
2024-07-18T09:09:49.024145+UTC;6.1;6;0.038;2.97;0.23;4.2;0.7;3830640888;0.28;95.0;0.98898;13.0;13.1
2024-07-18T09:09:49.024145+UTC;6.0;6;0.032;3.08;0.37;9.7;0.66;1318719895;0.19;50.0;0.9932;17.0;12.0
2024-07-18T09:09:49.024145+UTC;6.8;6;0.043;3.36;0.25;10.5;0.55;1611472072;0.31;165.0;0.9972;30.0;10.55
2024-07-18T09:09:49.024145+UTC;7.5;6;0.046;3.04;0.29;1.1;0.39;461792955;0.24;84.0;0.9902;34.0;11.45
2024-07-18T09:09:49.024145+UTC;6.8;6;0.053;3.18;0.39;16.1;0.64;2392461470;0.23;194.0;0.9988;71.0;10.2
2024-07-18T09:09:49.024145+UTC;7.5;6;0.046;3.04;0.29;1.1;0.39;461792955;0.24;84.0;0.9902;34.0;11.45
2024-07-18T09:09:49.024145+UTC;6.3;5;0.212;3.1;0.3;8.1;0.4;1660326049;0.29;150.0;0.9958;60.0;9.3
2024-07-18T09:09:49.024145+UTC;6.8;5;0.052;3.09;0.25;6.2;0.54;3616462912;0.2;106.0;0.9935;22.0;10.8
2024-07-18T09:09:49.024145+UTC;5.2;6;0.053;3.27;0.26;7.7;0.45;3917401535;0.38;103.0;0.9925;20.0;12.2
2024-07-18T09:09:49.024145+UTC;7.8;6;0.053;3.2;0.33;2.4;0.55;1323986435;0.27;175.0;0.992;36.0;11.0
2024-07-18T09:09:49.024145+UTC;6.6;6;0.055;3.35;0.21;16.3;0.54;3649993476;0.54;182.0;0.9986;41.0;10.4
2024-07-18T09:09:49.024145+UTC;7.1;6;0.05;3.14;0.31;2.3;0.51;2457767232;0.25;156.0;0.9914;32.0;11.4
2024-07-18T09:09:49.024145+UTC;5.8;7;0.041;3.26;0.01;8.4;0.72;3758058094;0.61;104.0;0.9909;31.0;14.05
2024-07-18T09:09:49.024145+UTC;6.5;5;0.051;3.03;0.23;8.5;0.42;2874163629;0.32;138.0;0.9943;20.0;10.7
2024-07-18T09:09:49.024145+UTC;6.4;5;0.051;3.15;0.23;6.0;0.52;2021068671;0.28;162.0;0.994;50.0;10.2
2024-07-18T09:09:49.024145+UTC;6.6;6;0.044;3.22;0.28;1.1;0.69;840743379;0.19;100.0;0.9904;38.0;11.2
2024-07-18T09:09:49.024145+UTC;5.1;5;0.036;3.4;0.13;1.75;0.51;2491201857;0.305;73.0;0.99;17.0;12.3333333333333
2024-07-18T09:09:49.024145+UTC;5.8;4;0.034;3.2;0.3;2.6;0.38;2891764921;0.26;129.0;0.9902;75.0;11.5
2024-07-18T09:09:49.024145+UTC;6.7;5;0.061;3.07;0.17;1.3;0.55;1780240544;0.23;100.0;0.9925;14.0;9.5
2024-07-18T09:09:49.024145+UTC;6.8;6;0.047;3.24;0.3;2.1;0.56;1445001456;0.33;147.0;0.9886;35.0;13.4
2024-07-18T09:09:49.024145+UTC;6.1;6;0.034;3.36;0.32;1.1;0.4;247159451;0.27;110.0;0.9898;24.0;12.5
2024-07-18T09:09:49.024145+UTC;6.1;6;0.034;3.36;0.32;1.1;0.4;247159451;0.27;110.0;0.9898;24.0;12.5
2024-07-18T09:09:49.024145+UTC;6.8;6;0.044;3.12;0.29;2.8;0.42;2702260218;0.4;97.0;0.9904;27.0;11.2
2024-07-18T09:09:49.024145+UTC;6.1;5;0.051;3.19;0.18;9.0;0.5;3653153359;0.4;259.0;0.9964;28.5;8.8
2024-07-18T09:09:49.024145+UTC;7.1;6;0.039;3.06;0.26;2.8;0.59;3762842663;0.28;118.0;0.9908;50.0;11.2
2024-07-18T09:09:49.024145+UTC;6.2;6;0.036;3.16;0.32;2.2;0.48;2762383112;0.32;70.0;0.9899;15.0;12.7
2024-07-18T09:09:49.024145+UTC;6.8;6;0.049;3.0;0.17;5.1;0.38;3627057049;0.17;82.0;0.993;26.0;9.8
2024-07-18T09:09:49.024145+UTC;9.0;6;0.049;3.14;0.33;3.5;0.36;1279171192;0.2;40.0;0.9944;10.0;9.8
2024-07-18T09:09:49.024145+UTC;5.8;6;0.058;3.32;0.22;12.7;0.42;703200216;0.13;183.0;0.9956;24.0;11.7
2024-07-18T09:09:49.024145+UTC;5.8;5;0.052;3.19;0.31;7.5;0.46;3239044996;0.31;230.0;0.9949;55.0;9.8
2024-07-18T09:09:49.024145+UTC;6.3;5;0.048;3.17;0.2;2.0;0.51;3063165957;0.36;191.0;0.9929;48.0;9.6
2024-07-18T09:09:49.024145+UTC;9.0;6;0.049;3.14;0.33;3.5;0.36;1279171192;0.2;40.0;0.9944;10.0;9.8
2024-07-18T09:09:49.024145+UTC;6.7;5;0.048;3.12;0.25;14.3;0.37;1368394584;0.18;149.0;0.9975;79.0;9.7
2024-07-18T09:09:49.024145+UTC;6.6;6;0.049;3.16;0.25;9.8;0.38;1373551320;0.16;137.0;0.995;59.5;10.0
2024-07-18T09:09:49.024145+UTC;5.8;6;0.058;3.32;0.22;12.7;0.42;703200216;0.13;183.0;0.9956;24.0;11.7
2024-07-18T09:09:49.024145+UTC;5.8;6;0.058;3.32;0.22;12.7;0.38;3861739395;0.27;206.0;0.9946;42.0;12.3
2024-07-18T09:09:49.024145+UTC;6.8;6;0.049;3.0;0.17;5.1;0.38;3627057049;0.17;82.0;0.993;26.0;9.8
2024-07-18T09:09:49.024145+UTC;6.4;6;0.068;3.03;0.19;3.5;0.38;2048992196;0.37;101.0;0.9934;18.0;9.0
2024-07-18T09:09:49.024145+UTC;7.3;6;0.047;3.06;0.53;12.7;0.45;3838962276;0.26;164.5;0.9984;60.5;9.1
2024-07-18T09:09:49.024145+UTC;7.3;6;0.049;3.06;0.54;12.9;0.45;2453517301;0.28;162.5;0.9984;62.0;9.1
2024-07-18T09:09:49.024145+UTC;7.3;6;0.049;3.06;0.54;12.9;0.45;2453517301;0.28;162.5;0.9984;62.0;9.1
2024-07-18T09:09:49.024145+UTC;5.8;6;0.056;3.32;0.21;1.3;0.33;2173512939;0.12;121.0;0.9908;35.0;11.4
2024-07-18T09:09:49.024145+UTC;6.1;5;0.049;3.14;0.18;10.5;0.35;1535601549;0.25;124.0;0.9963;41.0;10.5
2024-07-18T09:09:49.024145+UTC;6.4;6;0.04;3.13;0.27;1.5;0.3;1628250312;0.24;105.0;0.98914;35.0;12.4
2024-07-18T09:09:49.024145+UTC;7.3;6;0.047;3.06;0.53;12.7;0.45;1425009880;0.26;156.0;0.9984;60.5;9.1
2024-07-18T09:09:49.024145+UTC;7.3;6;0.049;3.06;0.54;12.9;0.45;657092704;0.28;152.0;0.9984;62.0;9.1
2024-07-18T09:09:49.024145+UTC;8.3;5;0.049;3.18;0.37;1.2;0.52;1734413863;0.18;94.0;0.9937;6.0;10.1
2024-07-18T09:09:49.024145+UTC;7.1;6;0.032;2.99;0.3;6.2;0.39;4283981345;0.09;134.0;0.993;24.0;10.9
2024-07-18T09:09:49.024145+UTC;8.3;5;0.026;3.13;0.36;8.8;0.35;162796980;0.14;60.0;0.9956;13.0;11.05
2024-07-18T09:09:49.024145+UTC;5.8;6;0.026;3.26;0.3;3.9;0.58;4255999587;0.28;105.0;0.98963;36.0;12.75
2024-07-18T09:09:49.024145+UTC;6.0;6;0.025;3.36;0.34;1.3;0.37;1349877184;0.23;111.0;0.98961;23.0;12.7
2024-07-18T09:09:49.024145+UTC;6.9;5;0.037;3.05;0.37;9.1;0.54;1916159077;0.28;76.0;0.9948;16.0;11.1
2024-07-18T09:09:49.024145+UTC;6.9;5;0.037;3.05;0.37;9.1;0.54;1916159077;0.28;76.0;0.9948;16.0;11.1
2024-07-18T09:09:49.024145+UTC;5.8;6;0.026;3.26;0.3;3.9;0.58;4255999587;0.28;105.0;0.98963;36.0;12.75
2024-07-18T09:09:49.024145+UTC;6.3;6;0.021;3.19;0.53;1.8;0.31;3445014850;0.25;101.0;0.989315;41.0;13.0
2024-07-18T09:09:49.024145+UTC;6.5;6;0.033;2.96;0.31;2.1;0.61;2333839616;0.2;95.0;0.989435;32.0;12.0
2024-07-18T09:09:49.024145+UTC;5.9;6;0.022;3.35;0.32;1.4;0.35;626025229;0.29;47.0;0.9899;17.0;11.5
2024-07-18T09:09:49.024145+UTC;6.4;5;0.047;3.39;0.22;14.7;0.6;863343591;0.46;183.0;0.998275;51.0;10.5
2024-07-18T09:09:49.024145+UTC;6.9;5;0.037;3.05;0.37;9.1;0.54;1916159077;0.28;76.0;0.9948;16.0;11.1
2024-07-18T09:09:49.024145+UTC;6.8;6;0.047;3.1;0.33;1.9;0.46;2935513645;0.23;101.0;0.9914;20.0;11.1
2024-07-18T09:09:49.024145+UTC;7.0;6;0.048;3.11;0.32;1.8;0.47;1335738030;0.23;113.0;0.9915;25.0;11.1
2024-07-18T09:09:49.024145+UTC;6.4;6;0.027;3.22;0.26;9.6;0.73;2890766101;0.55;104.0;0.9924;20.0;13.1
2024-07-18T09:09:49.024145+UTC;5.7;6;0.026;3.26;0.3;3.9;0.58;448773267;0.28;105.0;0.98963;36.0;12.75
2024-07-18T09:09:49.024145+UTC;6.0;6;0.025;3.36;0.34;1.3;0.37;1349877184;0.23;111.0;0.98961;23.0;12.7
2024-07-18T09:09:49.024145+UTC;6.8;5;0.094;3.09;0.3;11.8;0.44;1994750650;0.45;97.0;0.997;23.0;9.6
2024-07-18T09:09:49.024145+UTC;6.1;5;0.028;3.26;0.4;1.9;0.72;2847729707;0.2;138.0;0.9914;32.0;11.7
2024-07-18T09:09:49.024145+UTC;6.1;6;0.042;3.17;0.46;12.0;0.59;428411837;0.37;210.0;0.997;61.0;9.7
2024-07-18T09:09:49.024145+UTC;5.9;6;0.033;3.38;0.23;7.9;0.59;3774556414;0.21;130.0;0.9944;22.0;10.9
2024-07-18T09:09:49.024145+UTC;6.9;7;0.04;3.34;0.32;9.3;0.54;1565645201;0.22;110.0;0.9958;22.0;10.7
2024-07-18T09:09:49.024145+UTC;5.4;6;0.022;3.33;0.22;4.6;0.54;3022512758;0.27;107.0;0.98889;29.0;13.8
2024-07-18T09:09:49.024145+UTC;6.0;6;0.035;3.11;0.26;2.2;0.48;4223481939;0.26;72.0;0.989465;10.0;12.15
2024-07-18T09:09:49.024145+UTC;5.6;7;0.028;3.49;0.3;10.2;0.42;4067536035;0.18;131.0;0.9954;28.0;10.8
2024-07-18T09:09:49.024145+UTC;5.6;7;0.03;3.4;0.27;10.6;0.34;5912558;0.26;119.0;0.9947;27.0;10.7
2024-07-18T09:09:49.024145+UTC;7.0;7;0.036;3.16;0.35;1.4;0.48;116120761;0.23;113.0;0.9912;31.0;10.8
2024-07-18T09:09:49.024145+UTC;5.8;5;0.039;3.66;0.66;9.1;0.55;1447701519;0.28;159.0;0.9965;26.0;10.8
2024-07-18T09:09:49.024145+UTC;8.6;5;0.03;3.03;0.26;11.1;0.49;1310792015;0.36;171.0;0.9948;43.5;12.0
2024-07-18T09:09:49.024145+UTC;5.8;5;0.039;3.66;0.66;9.1;0.55;1447701519;0.28;159.0;0.9965;26.0;10.8
2024-07-18T09:09:49.024145+UTC;6.4;6;0.055;3.23;0.27;4.4;0.44;727968780;0.3;135.0;0.9925;17.0;12.2
2024-07-18T09:09:49.024145+UTC;6.2;6;0.05;3.18;0.32;2.8;0.55;3409551979;0.2;126.0;0.9936;17.0;9.4
2024-07-18T09:09:49.024145+UTC;5.8;6;0.029;3.3;0.15;1.1;0.4;1402840414;0.29;83.0;0.9898;12.0;11.4
2024-07-18T09:09:49.024145+UTC;5.7;7;0.027;3.35;0.28;1.3;0.38;3432009091;0.22;101.0;0.98948;26.0;12.5
2024-07-18T09:09:49.024145+UTC;5.6;7;0.024;3.2;0.32;1.2;0.46;3066417823;0.22;97.0;0.98823;29.0;13.05
2024-07-18T09:09:49.024145+UTC;6.8;6;0.026;3.1;0.23;3.3;0.4;2916263736;0.32;99.0;0.9896;31.0;12.4
2024-07-18T09:09:49.024145+UTC;6.2;7;0.03;3.08;0.26;9.7;0.56;2793856989;0.2;102.0;0.9908;39.0;12.9
2024-07-18T09:09:49.024145+UTC;6.1;7;0.034;3.34;0.24;2.3;0.59;2909318928;0.35;133.0;0.9906;25.0;12.0
2024-07-18T09:09:49.024145+UTC;5.9;5;0.036;3.19;0.29;1.1;0.38;1890278740;0.3;56.0;0.9904;23.0;11.3
2024-07-18T09:09:49.024145+UTC;6.3;6;0.05;3.21;0.34;11.4;0.49;2939938104;0.15;96.0;0.99754;25.0;10.0
2024-07-18T09:09:49.024145+UTC;4.8;7;0.042;3.42;0.32;1.2;0.64;2644664071;0.13;98.0;0.9898;40.0;11.8
2024-07-18T09:09:49.024145+UTC;6.0;6;0.045;2.99;0.26;14.7;0.69;1533479170;0.2;125.0;0.998365;53.0;9.4
2024-07-18T09:09:49.024145+UTC;5.7;6;0.047;2.97;0.24;13.8;0.66;739118379;0.2;112.0;0.99837;44.0;8.8
2024-07-18T09:09:49.024145+UTC;6.0;6;0.038;3.46;0.26;1.3;0.43;446951346;0.27;138.0;0.99125;32.0;11.1
2024-07-18T09:09:49.024145+UTC;6.3;6;0.048;3.1;0.51;6.3;1.01;1828832784;0.37;146.0;0.9943;35.0;10.5
2024-07-18T09:09:49.024145+UTC;6.4;6;0.05;2.86;0.37;7.9;0.49;158368469;0.23;150.0;0.99488;60.0;9.3
2024-07-18T09:09:49.024145+UTC;5.9;6;0.042;3.02;0.25;2.0;0.54;4262149657;0.34;110.0;0.99034;12.0;11.4
2024-07-18T09:09:49.024145+UTC;5.0;6;0.03;3.41;0.23;11.8;0.64;1894256030;0.33;158.0;0.99322;23.0;11.8
2024-07-18T09:09:49.024145+UTC;5.4;6;0.029;3.28;0.38;1.2;0.36;3735711412;0.29;132.0;0.98895;31.0;12.4
2024-07-18T09:09:49.024145+UTC;8.0;6;0.035;3.12;0.35;10.0;0.36;1887395011;0.33;108.0;0.99457;22.0;11.6
2024-07-18T09:09:49.024145+UTC;6.4;5;0.05;3.26;0.33;5.2;0.58;3312257416;0.3;137.0;0.99304;30.0;11.1
2024-07-18T09:09:49.024145+UTC;5.4;6;0.029;3.28;0.38;1.2;0.36;3735711412;0.29;132.0;0.98895;31.0;12.4
2024-07-18T09:09:49.024145+UTC;6.4;6;0.041;3.22;0.3;7.2;0.49;3511994420;0.33;168.0;0.99331;42.0;11.1
2024-07-18T09:09:49.024145+UTC;7.0;6;0.042;3.01;0.78;9.9;0.55;4028353621;0.33;251.0;0.99435;21.0;11.0
2024-07-18T09:09:49.024145+UTC;6.7;6;0.036;3.12;0.3;5.3;0.46;994364405;0.45;165.0;0.99122;27.0;12.2
2024-07-18T09:09:49.024145+UTC;6.5;6;0.053;3.2;0.31;13.55;0.56;3257220847;0.36;113.0;0.99544;20.0;11.0
2024-07-18T09:09:49.024145+UTC;5.8;6;0.035;3.32;0.3;2.2;0.47;3545589742;0.42;129.0;0.989;26.0;12.9
2024-07-18T09:09:49.024145+UTC;7.1;6;0.037;3.07;0.3;9.9;0.42;3253002857;0.39;124.0;0.99414;29.0;10.9
2024-07-18T09:09:49.024145+UTC;6.7;6;0.069;3.22;0.29;4.3;0.59;2218228028;0.53;114.0;0.99014;20.0;13.4
2024-07-18T09:09:49.024145+UTC;6.7;6;0.033;3.15;0.0;13.0;0.5;2017496723;0.66;75.0;0.99551;32.0;10.7
2024-07-18T09:09:49.024145+UTC;6.5;6;0.053;3.2;0.31;13.55;0.56;3257220847;0.36;113.0;0.99544;20.0;11.0
2024-07-18T09:09:49.024145+UTC;6.5;7;0.027;3.3;0.33;1.0;0.39;4171351438;0.16;75.0;0.9908;23.0;11.4
2024-07-18T09:09:49.024145+UTC;8.3;6;0.043;3.0;0.34;1.1;0.47;387675660;0.22;116.0;0.9927;20.0;10.2
2024-07-18T09:09:49.024145+UTC;6.9;6;0.03;2.8;0.35;6.9;0.54;2218475991;0.23;116.0;0.99244;45.0;11.0
2024-07-18T09:09:49.024145+UTC;6.4;6;0.044;3.06;0.34;13.4;0.43;668069619;0.17;139.0;0.99752;45.0;9.1
2024-07-18T09:09:49.024145+UTC;5.0;6;0.032;3.18;0.18;4.6;0.4;3165782046;0.33;124.0;0.99114;40.0;11.0
2024-07-18T09:09:49.024145+UTC;6.8;6;0.037;3.11;0.29;9.9;0.37;4275743009;0.38;146.0;0.99326;40.0;11.5
2024-07-18T09:09:49.024145+UTC;6.5;6;0.036;3.16;0.32;3.0;0.59;1854419858;0.29;93.0;0.9906;38.0;12.0
2024-07-18T09:09:49.024145+UTC;6.9;5;0.04;3.04;0.32;5.8;0.58;255715458;0.29;112.0;0.993;16.0;11.2
2024-07-18T09:09:49.024145+UTC;6.6;6;0.033;3.12;0.3;12.9;0.39;2595598772;0.28;177.0;0.99479;31.0;11.2
2024-07-18T09:09:49.024145+UTC;6.2;7;0.032;2.9;0.27;3.2;0.69;1802584664;0.36;73.0;0.98942;13.0;12.6
2024-07-18T09:09:49.024145+UTC;6.0;4;0.032;3.14;0.04;0.8;0.4;2297800692;0.615;50.0;0.99036;8.0;11.0
2024-07-18T09:09:49.024145+UTC;5.9;6;0.03;3.22;0.36;2.5;0.48;1485771966;0.44;73.0;0.99201;12.0;10.8
2024-07-18T09:09:49.024145+UTC;5.9;5;0.034;3.25;0.36;2.4;0.48;2993473677;0.42;77.0;0.99184;19.0;10.9
2024-07-18T09:09:49.024145+UTC;5.8;5;0.041;3.16;0.21;7.2;0.49;2553524624;0.34;146.0;0.99441;48.0;9.8
2024-07-18T09:09:49.024145+UTC;5.8;5;0.04;3.15;0.2;7.3;0.48;174669574;0.27;145.0;0.99442;42.0;9.8
2024-07-18T09:09:49.024145+UTC;7.1;5;0.094;2.9;0.18;6.3;0.49;695953646;0.33;166.0;0.99474;27.0;9.5
2024-07-18T09:09:49.024145+UTC;6.1;7;0.032;3.26;0.28;4.25;0.47;3850984035;0.44;132.0;0.9916;43.0;11.2666666666667
2024-07-18T09:09:49.024145+UTC;7.3;5;0.039;3.01;0.37;1.2;0.62;2073367324;0.28;99.0;0.99198;26.0;10.8
2024-07-18T09:09:49.024145+UTC;5.2;7;0.036;3.36;0.18;2.0;0.77;2958400171;0.5;129.0;0.98949;23.0;13.4
2024-07-18T09:09:49.024145+UTC;6.1;7;0.032;3.26;0.28;4.25;0.47;3738206367;0.44;132.0;0.9916;43.0;11.3
